id,type,label
paper_nesterov_smoothing_for_sampling_without_smoo,paper,Nesterov smoothing for sampling without smoothness
paper_model_positive_and_unlabeled_data_with_a_gen,paper,Model positive and unlabeled data with a generalized additive density ratio model
paper_magnetoasymmetric_transport_in_a_mesoscopic_,paper,Magnetoasymmetric transport in a mesoscopic interferometer: From the weak to the strong coupling regime
paper_cherenkov_telescope_array_data_management,paper,Cherenkov Telescope Array Data Management
paper_diaryplay:_ai-assisted_authoring_of_interact,paper,DiaryPlay: AI-Assisted Authoring of Interactive Vignettes for Everyday Storytelling
paper_gauge_theory_of_giant_phonon_magnetic_moment,paper,Gauge theory of giant phonon magnetic moment in doped Dirac semimetals
paper_neural_embedding_for_physical_manipulations,paper,Neural Embedding for Physical Manipulations
paper_interfacial_and_electronic_properties_of_het,paper,Interfacial and Electronic Properties of Heterostructures of MXene and Graphene
paper_from_semi-supervised_to_omni-supervised_room,paper,From Semi-supervised to Omni-supervised Room Layout Estimation Using Point Clouds
paper_pangu-σ:_towards_trillion_parameter_language,paper,PanGu-Σ: Towards Trillion Parameter Language Model with Sparse Heterogeneous Computing
paper_minimax-m1:_scaling_test-time_compute_effici,paper,MiniMax-M1: Scaling Test-Time Compute Efficiently with Lightning Attention
paper_solving_bang-bang_problems_using_the_immerse,paper,Solving Bang-Bang Problems Using The Immersed Interface Method and Integer Programming
paper_experimental_measurement_of_the_intrinsic_ex,paper,Experimental measurement of the intrinsic excitonic wavefunction
paper_fibonacci-driven_recursive_ensembles:_algori,paper,"Fibonacci-Driven Recursive Ensembles: Algorithms, Convergence, and Learning Dynamics"
paper_adaptive_contextual_embedding_for_robust_far,paper,Adaptive Contextual Embedding for Robust Far-View Borehole Detection
paper_learning_for_robust_routing_based_on_stochas,paper,Learning for Robust Routing Based on Stochastic Game in Cognitive Radio Networks
paper_chemo-mechanics_in_alloy_phase_stability,paper,Chemo-mechanics in alloy phase stability
paper_the_geometry_of_coalition_power:_majorizatio,paper,"The Geometry of Coalition Power: Majorization, Lattices, and Displacement in Multiwinner Elections"
paper_zoomer:_adaptive_image_focus_optimization_fo,paper,Zoomer: Adaptive Image Focus Optimization for Black-box MLLM
paper_local_causal_structure_learning_and_its_disc,paper,Local Causal Structure Learning and its Discovery Between Type 2 Diabetes and Bone Mineral Density
paper_cosmological_dynamics_of_extended_chameleons,paper,Cosmological dynamics of extended chameleons
paper_seeing_what_matters:_visual_preference_polic,paper,Seeing What Matters: Visual Preference Policy Optimization for Visual Generation
paper_fitting_the_density_substructure_of_the_stel,paper,Fitting the density substructure of the stellar halo with MilkyWay@home
paper_structural_and_dynamical_mechanisms_of_a_nat,paper,Structural and Dynamical Mechanisms of a Naturally Occurring Variant of the Human Prion Protein in Preventing Prion Conversion
paper_lenses_in_voice_(live):_searching_for_strong,paper,Lenses In VoicE (LIVE): Searching for strong gravitational lenses in the VOICE@VST survey using Convolutional Neural Networks
paper_penalized_empirical_likelihood_estimation_an,paper,Penalized empirical likelihood estimation and EM algorithms for closed-population capture-recapture models
paper_convolutional_neural_generative_coding:_scal,paper,Convolutional Neural Generative Coding: Scaling Predictive Coding to Natural Images
paper_in-silico_optimisation_of_tileable_philips_d,paper,In-Silico Optimisation of Tileable Philips Digital SiPM Based Thin Monolithic Scintillator Detectors for SPECT Applications
paper_preparing_for_the_early_evolution_explorer:_,paper,Preparing for the Early eVolution Explorer: Characterizing the photochemical inputs and transit detection efficiencies of young planets using multiwavelength flare observations by TESS and Swift
paper_minerva:_reinforcement_learning_with_verifia,paper,Minerva: Reinforcement Learning with Verifiable Rewards for Cyber Threat Intelligence LLMs
paper_minimally_supervised_learning_using_topologi,paper,Minimally Supervised Learning using Topological Projections in Self-Organizing Maps
concept__topological_projection,concept,Topological Projections
paper_deftespy:_cyber_defense_model_with_enhanced_,paper,DefTesPY: Cyber defense model with enhanced data modeling and analysis for Tesla company via Python Language
paper_aligning_large_language_models_to_a_domain-s,paper,Aligning Large Language Models to a Domain-specific Graph Database for NL2GQL
paper_isolated_singularities_for_elliptic_equation,paper,Isolated singularities for elliptic equations with convolution terms in a punctured ball
paper_hierarchical_knowledge_distillation_on_text_,paper,Hierarchical Knowledge Distillation on Text Graph for Data-limited Attribute Inference
paper_minimally_supervised_topological_projections,paper,Minimally Supervised Topological Projections of Self-Organizing Maps for Phase of Flight Identification
paper_room_temperature_test_of_the_continuous_spon,paper,Room temperature test of the Continuous Spontaneous Localization model using a levitated micro-oscillator
paper_topological_phases_in_cove-edged_and_chevron,paper,"Topological Phases in Cove-Edged and Chevron Graphene Nanoribbons: Geometric Structures, Z2 Invariants, and Junction States"
paper_an_extended_kalman_filter_enhanced_hilbert-h,paper,An Extended Kalman Filter Enhanced Hilbert-Huang Transform in Oscillation Detection
paper_denoising_auto-encoding_priors_in_undecimate,paper,Denoising Auto-encoding Priors in Undecimated Wavelet Domain for MR Image Reconstruction
paper_gamify_stencil_dwarf_on_cloud_for_democratiz,paper,Gamify Stencil Dwarf on Cloud for Democratizing Scientific Computing
paper_sparse2dgs:_geometry-prioritized_gaussian_sp,paper,Sparse2DGS: Geometry-Prioritized Gaussian Splatting for Surface Reconstruction from Sparse Views
paper_first_measurement_of_reactor_neutrino_oscill,paper,First measurement of reactor neutrino oscillations at JUNO
paper_vgdfr:_diffusion-based_video_generation_with,paper,VGDFR: Diffusion-based Video Generation with Dynamic Latent Frame Rate
paper_pseudo_empirical_likelihood_inference_for_no,paper,Pseudo Empirical Likelihood Inference for Non-Probability Survey Samples
concept__nonprobability_survey_sample,concept,Non-Probability Survey Samples
paper_fairbalance:_how_to_achieve_equalized_odds_w,paper,FairBalance: How to Achieve Equalized Odds With Data Pre-processing
paper_optimal_rejection_of_bounded_perturbations_i,paper,Optimal Rejection of Bounded Perturbations in Linear Leader-Following Consensus Protocol: Method Invariant Ellipsoid
paper_magnetoasymmetric_current_fluctuations_of_si,paper,Magnetoasymmetric current fluctuations of single-electron tunneling
paper_language_models_as_emotional_classifiers_for,paper,Language Models as Emotional Classifiers for Textual Conversations
"paper_hateus_--_analysis,_impact_of_social_media_u",paper,"hateUS -- Analysis, impact of Social media use and Hate speech over University Student platforms: Case study, Problems, and Solutions"
paper_score:_benchmarking_long-chain_reasoning_in_,paper,SCoRE: Benchmarking Long-Chain Reasoning in Commonsense Scenarios
paper_3dstyle-diffusion:_pursuing_fine-grained_tex,paper,3DStyle-Diffusion: Pursuing Fine-grained Text-driven 3D Stylization with 2D Diffusion Models
paper_symmetry_of_uniformly_rotating_solutions_for,paper,Symmetry of uniformly rotating solutions for the vortex-wave system
paper_dualgenerator:_information_interaction-based,paper,DualGenerator: Information Interaction-based Generative Network for Point Cloud Completion
paper_autonomous_investigations_over_ws$_2$_and_au,paper,Autonomous Investigations over WS$_2$ and Au{111} with Scanning Probe Microscopy
paper_grammatical_error_correction_for_low-resourc,paper,Grammatical Error Correction for Low-Resource Languages: The Case of Zarma
paper_constructive_proof_of_global_lyapunov_functi,paper,Constructive Proof of Global Lyapunov Function as Potential Function
paper_uncertainty_quantification_in_medical_image_,paper,Uncertainty Quantification in Medical Image Segmentation with Multi-decoder U-Net
paper_detecting_level_crossings_without_looking_at,paper,Detecting level crossings without looking at the spectrum
paper_retrieval_augmented_learning:_a_retrial-base,paper,Retrieval Augmented Learning: A Retrial-based Large Language Model Self-Supervised Learning and Autonomous Knowledge Generation
paper_x_then_x:_manipulation_of_same-system_runoff,paper,X THEN X: Manipulation of Same-System Runoff Elections
paper_automating_financial_statement_audits_with_l,paper,Automating Financial Statement Audits with Large Language Models
paper_safesci:_safety_evaluation_of_large_language,paper,SafeSci: Safety Evaluation of Large Language Models in Science Domains and Beyond
paper_fast_and_slow_gradient_approximation_for_bin,paper,Fast and Slow Gradient Approximation for Binary Neural Network Optimization
paper_spin-current_noise_from_fluctuation_relation,paper,Spin-current noise from fluctuation relations
paper_m$^2$pt:_multimodal_prompt_tuning_for_zero-s,paper,M$^2$PT: Multimodal Prompt Tuning for Zero-shot Instruction Learning
concept__visual_prompt,concept,Visual Prompts
paper_addressing_discontinuous_root-finding_for_su,paper,"Addressing Discontinuous Root-Finding for Subsequent Differentiability in Machine Learning, Inverse Problems, and Control"
paper_approval_voting_in_product_societies,paper,Approval Voting in Product Societies
paper_a_testbed_for_tidal_migration:_the_3d_archit,paper,A Testbed for Tidal Migration: the 3D Architecture of an Eccentric Hot Jupiter HD 118203 b Accompanied by a Possibly Aligned Outer Giant Planet
concept__spinorbit_angle_measurement,concept,Spin-Orbit Angle Measurement
paper_robust_speech-workload_estimation_for_intell,paper,Robust Speech-Workload Estimation for Intelligent Human-Robot Systems
paper_improving_neuroevolution_using_island_extinc,paper,Improving Neuroevolution Using Island Extinction and Repopulation
paper_hegs_:_revisiting_a_decade_of_h.e.s.s._extra,paper,HEGS : Revisiting a decade of H.E.S.S. extragalactic observations
paper_a_collage_of_small_planets_from_the_lick_car,paper,A collage of small planets from the Lick Carnegie Exoplanet Survey : Exploring the super-Earth and sub-Neptune mass regime
paper_toi-824_b:_a_new_planet_on_the_lower_edge_of,paper,TOI-824 b: A New Planet on the Lower Edge of the Hot Neptune Desert
concept__transiting_exoplanet_survey_satellite_te,concept,Transiting Exoplanet Survey Satellite (TESS)
paper_shape-restricted_transfer_learning_analysis_,paper,Shape-restricted transfer learning analysis for generalized linear regression model
paper_abet_accreditation:_a_way_forward_for_pdc_ed,paper,ABET Accreditation: A Way Forward for PDC Education
paper_concept-based_masking:_a_patch-agnostic_defe,paper,Concept-Based Masking: A Patch-Agnostic Defense Against Adversarial Patch Attacks
paper_amplified_j-factors_in_the_galactic_center_f,paper,Amplified J-factors in the Galactic Center for velocity-dependent darkmatter annihilation in FIRE simulations
paper_prediction_of_energy_resolution_in_the_juno_,paper,Prediction of Energy Resolution in the JUNO Experiment
paper_constrained_approximate_similarity_search_on,paper,Constrained Approximate Similarity Search on Proximity Graph
paper_distributed_online_convex_optimization_with_,paper,Distributed Online Convex Optimization with Nonseparable Costs and Constraints
paper_diagnosing_tsallis_holographic_dark_energy_m,paper,Diagnosing Tsallis Holographic Dark Energy models with interactions
"paper_toi-1231_b:_a_temperate,_neptune-sized_plane",paper,"TOI-1231 b: A Temperate, Neptune-Sized Planet Transiting the Nearby M3 Dwarf NLTT 24399"
paper_causal_relationship_network_of_risk_factors_,paper,Causal Relationship Network of Risk Factors Impacting Workday Loss in Underground Coal Mines
